Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"364586","1","2016-12-21 10:43:38","4","2194","<punctuation>","1",""
"364597","1","2016-12-21 13:03:06","2","30020","<meaning-in-context>","2",""
"364600","1","2016-12-21 13:42:53","1","9597","<single-word-requests><phrase-requests><adjectives>","2",""
"364601","1","2016-12-21 13:51:55","0","6906","<prepositions><adjectives><mathematics>","2",""
"364606","1","2016-12-21 14:30:37","6","476","<meaning-in-context>","2","1"
"364608","1","2016-12-21 14:45:55","4","4533","<meaning><meaning-in-context><idioms><idiom-meaning>","3","1"
"364609","1","2016-12-21 14:46:58","10","1050","<single-word-requests><phrase-requests>","1",""
"364613","1","2016-12-21 15:07:11","6","15534","<hyphenation><popularity>","1","1"
"364616","1","2016-12-21 15:17:24","5","3003","<grammar>","2","1"
"364619","1","2016-12-21 15:27:02","5","8639","<verb-agreement>","3","1"
"364624","1","2016-12-21 15:47:21","37","23436","<single-word-requests><terminology>","3","2"
"364639","1","2016-12-21 17:42:09","2","497","<single-word-requests><phrase-requests>","3",""
"364644","1","2016-12-21 18:24:51","4","224","<single-word-requests><phrase-requests>","1",""
"364648","1","2016-12-21 18:57:09","2","176","<adjectives><word-order><prefixes>","2","1"
"364653","1","2016-12-21 19:21:05","4","239","<tenses><past-tense><sequence-of-tenses>","3","1"
"364658","1","2016-12-21 19:49:11","0","1332","<single-word-requests><synonyms>","1",""
"364659","1","2016-12-21 19:51:30","1","806","<single-word-requests><phrase-requests>","3",""
"364662","1","2016-12-21 19:59:03","4","275","<single-word-requests><poetry><poetic>","1",""
"364665","1","2016-12-21 20:28:25","16","1978","<etymology><loanwords><spanish>","2","1"
"364687","1","2016-12-22 00:06:53","0","2981","<single-word-requests><verbs><usage>","2","1"
"364689","1","2016-12-22 00:36:04","2","181","<nouns>","0","1"
"364690","1","2016-12-22 00:39:06","2","318","<word-choice><that>","3","1"
"364693","1","2016-12-22 00:59:18","6","1805","<etymology><derivation><south-african-english>","1",""
"364697","1","2016-12-22 01:29:30","2","122","<single-word-requests><adverbs>","0","1"
"364703","1","2016-12-22 04:34:15","0","87","<that><this-that>","1",""
"364705","1","2016-12-22 04:47:08","3","69","<single-word-requests><phrase-requests>","2",""
"364706","1","2016-12-22 04:58:06","1","110","<single-word-requests><phrase-requests>","4",""
"364712","1","2016-12-22 06:08:06","3","491","<single-word-requests>","2","1"
"364721","1","2016-12-22 07:35:21","1","62","<phrase-meaning>","1",""
"364727","1","2016-12-22 08:18:19","5","2776","<word-usage><verbs><meaning-in-context>","2",""
"364731","1","2016-12-22 08:43:01","-1","148","<usage><orthography><exceptions>","1",""
"364737","1","2016-12-22 09:57:21","2","2557","<orthography><loanwords>","1",""
"364740","1","2016-12-22 10:16:07","2","1212","<single-word-requests>","2",""
"364750","1","2016-12-22 12:15:08","4","30101","<grammaticality><auxiliary-verbs><ellipsis>","2","1"
"364754","1","2016-12-22 12:37:42","4","153","<pronunciation><dialects>","1","1"
"364756","1","2016-12-22 12:47:12","2","18651","<single-word-requests>","1","1"
"364760","1","2016-12-22 13:59:10","0","13825","<expressions>","2",""
"364763","1","2016-12-22 14:06:58","3","1587","<single-word-requests><synonyms><emotions>","1",""
"364764","1","2016-12-22 14:07:57","1","80","<pronouns><personal-pronouns>","1","1"
"364768","1","2016-12-22 14:35:01","0","500","<meaning><offensive-language>","2",""
"364769","1","2016-12-22 14:35:54","3","1502","<differences><pronunciation><phonology><aspiration>","2",""
"364772","1","2016-12-22 14:48:15","0","455","<meaning><meaning-in-context><songs>","1","0"
"364782","1","2016-12-22 15:43:14","7","28347","<grammaticality><word-usage><abbreviations>","2","1"
"364791","1","2016-12-22 16:21:00","1","36302","<grammar>","1",""
"364796","1","2016-12-22 16:42:40","4","375","<single-word-requests>","2","1"
"364797","1","2016-12-22 16:51:20","3","134","<quotes>","1",""
"364801","1","2016-12-22 17:13:19","0","3739","<syntactic-analysis>","1",""
"364803","1","2016-12-22 17:34:55","4","14862","<word-usage><expressions><prepositions><synonyms>","2",""
"364811","1","2016-12-22 18:12:09","2","972","<question-mark><indirect-question>","2",""
"364830","1","2016-12-22 22:13:11","4","268","<commas>","1",""
"364834","1","2016-12-22 23:08:33","5","211","<single-word-requests>","4",""
"364842","1","2016-12-23 00:28:30","3","474","<meaning><ambiguity>","2",""
"364846","1","2016-12-23 00:55:54","2","2330","<antonyms>","4",""
"364853","1","2016-12-23 02:48:58","-3","164","<grammar><passive-voice>","2",""
"364857","1","2016-12-23 03:02:28","0","2531","<meaning-in-context><not-so-much-as>","1",""
"364862","1","2016-12-23 03:24:32","2","910","<single-word-requests><phrases><expressions>","2","1"
"364863","1","2016-12-23 03:39:13","2","49315","<sentence>","1","2"
"364866","1","2016-12-23 04:10:02","0","933","<phrase-meaning><phrase-usage>","2",""
"364871","1","2016-12-23 05:08:23","7","194","<grammar><conditionals><subjunctive-mood>","1",""
"364879","1","2016-12-23 08:31:57","6","1714","<word-usage><terminology><phrase-origin>","3",""
"364880","1","2016-12-23 08:37:16","0","10620","<meaning><phrases><meaning-in-context>","1","1"
"364882","1","2016-12-23 08:54:41","4","2180","<should>","3",""
"364883","1","2016-12-23 08:59:38","0","44","<prepositions>","0",""
"364892","1","2016-12-23 11:04:54","12","3563","<phrases><popular-refrains>","6","2"
"364895","1","2016-12-23 11:37:15","2","227","<grammar><conjugation><verb-construction>","1",""
"364901","1","2016-12-23 12:20:30","-2","2588","<differences>","1",""
"364903","1","2016-12-23 12:30:39","2","6879","<phrases><latin><italics><foreign-phrases>","1","1"
"364910","1","2016-12-23 14:11:38","5","324","<history><subjunctive-mood>","2",""
"364916","1","2016-12-23 15:05:16","15","8064","<idioms><history><collocation><colors>","5",""
"364918","1","2016-12-23 15:31:44","3","2045","<punctuation><ellipsis>","2","1"
"364929","1","2016-12-23 17:55:48","4","19090","<translation><food>","2",""
"364936","1","2016-12-23 18:49:05","9","1028","<single-word-requests><analogy>","4",""
"364943","1","2016-12-23 19:34:18","2","2067","<word-choice>","1",""
"364954","1","2016-12-23 23:07:06","5","1633","<meaning><british-english><phrase-meaning>","4",""
"364955","1","2016-12-23 23:39:08","0","697","<grammar><writing-style>","4",""
"364957","1","2016-12-23 23:42:55","3","4432","<word-choice>","1","3"
"364961","1","2016-12-24 00:26:22","0","138","<possessive-s-vs-of><double-possessive>","1",""
"364963","1","2016-12-24 00:49:58","2","6948","<phrases><expression-choice>","1",""
"364965","1","2016-12-24 01:22:27","-1","242","<expressions>","1",""
"364970","1","2016-12-24 02:20:43","3","1524","<phrases><expressions><phrase-requests><idioms>","2",""
"364972","1","2016-12-24 02:52:37","1","19718","<single-word-requests><synonyms>","4",""
"364977","1","2016-12-24 03:32:31","0","3054","<meaning><word-choice><grammar>","2",""
"364985","1","2016-12-24 04:50:56","3","1033","<word-choice><pronouns><determiners><explanation>","1",""
"364990","1","2016-12-24 07:10:08","4","5939","<expressions><phrase-requests><synonyms>","3",""
"364993","1","2016-12-24 07:33:02","2","21817","<sentence>","1","1"
"365003","1","2016-12-24 08:31:24","2","2395","<single-word-requests><phrase-requests>","5","2"
"365005","1","2016-12-24 09:02:54","6","1877","<phrase-usage>","2","1"
"365007","1","2016-12-24 09:16:41","1","409","<meaning><grammar><slang><business-language><north-american-english>","1",""
"365011","1","2016-12-24 10:36:24","0","1288","<time>","1",""
"365030","1","2016-12-24 14:08:24","28","16180","<single-word-requests>","19","6"
"365033","1","2016-12-24 14:51:47","0","490","<meaning><grammar><differences>","1",""
"365051","1","2016-12-24 17:54:20","4","713","<single-word-requests><terminology>","3",""
"365054","1","2016-12-24 18:38:48","1","2818","<legalese><citation><italics><reference>","2",""
"365062","1","2016-12-24 19:30:09","1","11965","<word-usage><adverbs><commas><parts-of-speech>","1","1"
"365065","1","2016-12-24 19:59:05","0","95","<single-word-requests>","2",""
"365072","1","2016-12-24 20:57:28","15","18002","<terminology><names>","3",""
"365076","1","2016-12-24 21:14:18","4","6679","<phrase-requests><idioms><slang><pejorative-language>","5",""
"365083","1","2016-12-24 23:15:40","0","167","<verbs>","0",""
"365087","1","2016-12-24 23:54:53","0","410","<meaning><phrases>","1","1"
"365088","1","2016-12-25 00:12:53","5","1536","<meaning><usage><orthography>","2",""
"365090","1","2016-12-25 02:12:27","0","9090","<word-choice><syntactic-analysis>","3",""
"365091","1","2016-12-25 02:21:51","1","693","<grammar>","2",""
"365101","1","2016-12-25 04:24:00","0","117","<determiners><distributive-determiners>","0",""
"365105","1","2016-12-25 06:23:10","1","1813","<single-word-requests><phrase-requests>","2",""
"365107","1","2016-12-25 07:02:51","7","1019","<symbols><blending>","1",""
"365117","1","2016-12-25 11:02:06","1","76","<synonyms><psychology>","2",""
"365123","1","2016-12-25 11:54:59","3","692","<past-perfect><perfect-infinitive>","1",""
"365126","1","2016-12-25 12:09:31","3","1255","<single-word-requests>","4","1"
"365127","1","2016-12-25 12:10:00","1","489","<meaning><american-english>","3",""
"365145","1","2016-12-25 15:44:11","7","943","<single-word-requests>","4","0"
"365159","1","2016-12-25 18:34:44","0","1759","<orthography><writing-style><capitalization><hyphenation><prefixes>","2",""
"365161","1","2016-12-25 18:49:45","0","1259","<articles><expression-choice>","1",""
"365172","1","2016-12-25 21:11:15","5","599","<grammatical-number><terminology><programming>","2","0"
"365176","1","2016-12-25 21:34:54","1","53982","<grammar><word-usage>","1","0"
"365182","1","2016-12-26 00:42:06","1","518","<collective-nouns>","1",""
"365186","1","2016-12-26 02:38:40","0","1661","<meaning><phrase-meaning>","1",""
"365191","1","2016-12-26 03:18:20","1","106","<single-word-requests><phrase-requests>","2",""
"365192","1","2016-12-26 03:47:12","4","23596","<meaning><american-english><slang><abbreviations>","3","1"
"365196","1","2016-12-26 04:04:10","2","878","<conjunction-reduction>","2",""
"365197","1","2016-12-26 04:07:25","0","1440","<single-word-requests><phrase-requests>","2",""
"365241","1","2016-12-26 04:11:28","9","3165","<meaning><etymology><expressions><history><quotes>","2",""
"365201","1","2016-12-26 04:35:38","4","12110","<single-word-requests><phrase-requests>","2","2"
"365203","1","2016-12-26 05:08:00","2","391","<parts-of-speech><irregular>","1",""
"365205","1","2016-12-26 05:19:59","1","348","<meaning><phrases><word-usage><phrase-usage>","2",""
"365211","1","2016-12-26 06:13:54","3","1427","<meaning><grammar><synonyms><stative-verbs><dynamic-verbs>","1",""
"365212","1","2016-12-26 06:26:03","0","1306","<differences><prepositions><phrase-usage>","1",""
"365219","1","2016-12-26 07:35:06","1","2647","<meaning-in-context><differences><capitalization>","3","1"
"365220","1","2016-12-26 07:41:45","2","1132","<symbols>","3",""
"365221","1","2016-12-26 07:49:59","3","7566","<meaning><etymology><history>","1",""
"365226","1","2016-12-26 08:20:33","2","9948","<slang><neologisms>","2",""
"365228","1","2016-12-26 08:34:15","0","3691","<numbers>","2",""
"365242","1","2016-12-26 11:07:57","3","779","<conditionals><would><deontic-vs-epistemic><protasis><will-would-meaning-wanting-to>","3","2"
"365380","1","2016-12-26 11:11:53","1","288","<dialects><indefinite-articles><phonology>","1","1"
"365244","1","2016-12-26 12:03:42","0","88","<single-word-requests><terminology><computing>","1",""
"365246","1","2016-12-26 12:15:35","0","450","<expressions><meaning-in-context>","1","1"
"365248","1","2016-12-26 12:43:12","4","21507","<word-usage><differences><prepositions>","1",""
"365250","1","2016-12-26 13:10:11","0","156","<meaning>","1",""
"365255","1","2016-12-26 14:12:12","2","697","<single-word-requests>","1",""
"365260","1","2016-12-26 14:48:20","-1","3309","<questions><question-tags>","2",""
"365266","1","2016-12-26 15:10:56","3","2456","<word-choice><verbs><nouns><adjectives>","2",""
"365268","1","2016-12-26 15:17:40","2","211","<present-tense><progressive-aspect><continuous-aspect>","2",""
"365272","1","2016-12-26 15:45:32","5","18565","<expressions>","2",""
"365273","1","2016-12-26 15:49:27","4","808","<single-word-requests><nouns>","3","1"
"365277","1","2016-12-26 16:40:57","0","222","<subordinate-clauses><sequence-of-tenses><past-vs-present>","1",""
"365302","1","2016-12-26 20:34:34","5","1362","<past-tense><present-tense><third-person><narration>","1","1"
"365304","1","2016-12-26 20:41:18","1","1393","<word-choice><verbs><synonyms>","1",""
"365305","1","2016-12-26 21:26:52","0","725","<expressions><academia>","2",""
"365307","1","2016-12-26 21:52:14","7","16931","<single-word-requests>","8","2"
"365316","1","2016-12-26 22:35:18","1","98","<grammatical-number><apostrophe><attributive-nouns><saxon-genitive>","1",""
"365318","1","2016-12-26 22:58:43","-1","1769","<descriptive-grammar>","1",""
"365323","1","2016-12-26 23:42:14","5","2212","<etymology><origin-unknown>","1","1"
"365330","1","2016-12-27 01:44:58","0","892","<meaning><formality><redundancy>","2",""
"365333","1","2016-12-27 01:50:53","4","9238","<grammar>","1","1"
"365346","1","2016-12-27 06:49:15","1","126","<meaning><grammar><adjectives><word-order>","1",""
"365347","1","2016-12-27 06:58:00","6","5104","<word-choice>","3",""
"365349","1","2016-12-27 07:13:59","0","665","<single-word-requests>","1",""
"365351","1","2016-12-27 07:45:45","4","514","<dictionaries>","2","1"
"365355","1","2016-12-27 08:31:06","0","2326","<grammar>","1",""
"365362","1","2016-12-27 09:45:02","2","1312","<grammar><articles>","1",""
"365365","1","2016-12-27 10:57:12","8","471","<terminology>","1","1"
"365367","1","2016-12-27 11:41:15","2","100","<usage><phrase-usage><questions><imperatives>","1",""
"365368","1","2016-12-27 11:54:54","2","19723","<meaning>","3",""
"365371","1","2016-12-27 12:40:50","14","4253","<single-word-requests>","1",""
"365379","1","2016-12-27 14:02:08","0","818","<meaning><conditionals>","1",""
"365385","1","2016-12-27 14:33:54","10","1057","<word-choice><word-usage>","3",""
"365408","1","2016-12-27 17:18:37","3","1518","<single-word-requests><expressions><phrase-requests>","1","1"
"365409","1","2016-12-27 17:26:27","2","221","<numbers><indefinite-articles>","1",""
"365414","1","2016-12-27 18:18:43","-1","164","<usage>","1",""
"365421","1","2016-12-27 19:32:12","1","1880","<word-choice><word-usage><expressions><phrase-usage>","1","1"
"365431","1","2016-12-27 21:18:47","3","2009","<grammar><syntactic-analysis>","2","1"
"365436","1","2016-12-27 22:02:25","1","344","<word-choice><religion>","1","1"
"365437","1","2016-12-27 22:08:32","21","3704","<single-word-requests>","5","3"
"365442","1","2016-12-27 22:19:38","2","159","<synonyms><technology>","1",""
"365450","1","2016-12-27 22:46:40","2","394","<single-word-requests>","2",""
"365453","1","2016-12-27 23:13:58","-3","58","<phrases>","1","1"
"365454","1","2016-12-27 23:14:34","7","1340","<etymology>","3","1"
"365457","1","2016-12-28 00:10:06","2","730","<single-word-requests><adjectives><objects>","1",""
"365460","1","2016-12-28 01:16:27","6","16111","<punctuation><commas><writing-style>","1","3"
"365465","1","2016-12-28 02:23:39","0","256","<single-word-requests><phrase-requests>","1",""
"365468","1","2016-12-28 03:15:30","0","92","<single-word-requests>","1",""
"365470","1","2016-12-28 03:21:06","6","2319","<pronunciation><orthography><phonology><fast-speech-rules>","4","1"
"365472","1","2016-12-28 03:43:29","0","235","<conjunctions><independent-clauses>","1",""
"365473","1","2016-12-28 04:04:13","0","512","<punctuation>","1",""
"365482","1","2016-12-28 06:38:16","5","8343","<american-english><pronunciation><syllables>","2","1"
"365484","1","2016-12-28 07:07:49","3","775","<etymology><idioms>","1",""
"365495","1","2016-12-28 10:10:27","0","1698","<grammar><verb-agreement>","1",""
"365499","1","2016-12-28 10:51:47","0","265","<whether>","2",""
"365502","1","2016-12-28 11:32:40","21","5450","<word-usage><american-english><phrase-usage>","4","1"
